name,denomination,address,phone,website,matched,match_detail
North Central Fellowship,Christian / General,"26114 WOOD CHUCK, SAN ANTONIO, TX 78260-5376",(210) 331-4145,https://www.ncfellowship.church/,yes,"North Central Fellowship — 700 El Portal Dr, Hollywood Park, TX 78232, USA"
First Love Christian Church,Christian / General,"11 COTSWOLD LN, SAN ANTONIO, TX 78257-1221",(210) 249-6452,https://firstlovechristianchurchsa.weebly.com/contact.html,yes,"First Love Christian Church — 7923 Donore Pl, San Antonio, TX 78229, USA"
Templo Agua Viva,,"1139 BARCLAY, SAN ANTONIO, TX 78207-7136",(210) 367-4608,,yes,"Templo Agua Viva — 5447 Justo Ln, San Antonio, TX 78227, USA"
R C Freedom Ministries,Christian / General,"4243 E PIEDRAS DR, SAN ANTONIO, TX 78228-1421",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""RC Freedom Ministries Inc."" — 4243 E Piedras Dr #115, San Antonio, TX 78228, USA"
Connection Covenant Church,,"PO BOX 701332, SAN ANTONIO, TX 78270-1332",(210) 490-2949,http://mycovenantcc.com/,yes,"Covenant Community Church — 15651 Bulverde Rd, San Antonio, TX 78247, USA"
Asha Ministries,Christian / General,"PO BOX 276615, SAN ANTONIO, TX 78227-6615",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""SA Hope Center"" — 321 N General McMullen Dr, San Antonio, TX 78237, USA"
Church Of Wind Fire And Living Water,,"PO BOX 796, SOMERSET, TX 78069-0796",,,yes,"Living Water Fellowship Church — 2995 TX-97, Pleasanton, TX 78064, USA"
The Rim Church,,"10401 WEST I-10, SAN ANTONIO, TX 78230-0000",,http://therim.church/,yes,"The Rim Church — 4114 Lockhill Selma Rd, San Antonio, TX 78249, USA"
International Pentecostal Church Of Evangelism Inc,Pentecostal,"7723 SHINING GLOW, SAN ANTONIO, TX 78244-3524",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Global Evangelism Inc"" — 18755 Stone Oak Pkwy, San Antonio, TX 78258, USA"
Launch Church,,"7619 CEDAR FARM, SAN ANTONIO, TX 78239-3260",,,yes,"LAUNCH CHURCH — 300 E Ramsey Rd, San Antonio, TX 78216, USA"
Embrace Church Of San Antonio,,"4515 FREDERICKSBURG RD STE 8, SAN ANTONIO, TX 78201-6503",(210) 647-6053,https://www.embracechurchsa.org/,yes,"Embrace! Church of San Antonio — 4515 Fredericksburg Rd Ste 8, Balcones Heights, TX 78201, USA"
Trailblazers Legends Of Faith Temple Inc,,"7933 SPLINTERED OAK, SAN ANTONIO, TX 78233-2814",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Live the Life Church"" — 5595 US Hwy 87 E, San Antonio, TX 78222, USA"
Relational Impact Ministries,Christian / General,"123 OAK GROVE DR, BOERNE, TX 78006-1734",(210) 636-1776,https://riministries.org/,yes,"Relational Impact Ministries — 631 S School St, Boerne, TX 78006, USA"
Lutheran Parish Of Northwest San Antonio,Lutheran,"5714 CALLAGHAN RD, SAN ANTONIO, TX 78228-1101",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""Hope Lutheran Church"" — 5714 Callaghan Rd, San Antonio, TX 78228, USA"
New Braunfels Central Tx Foursquare Church,,"360 MCKENNA AVE, NEW BRAUNFELS, TX 78130-7822",,,no,"no confident match (name similarity 0.43 < 0.5). top result: ""Life Church New Braunfels"" — 360 McKenna Ave, New Braunfels, TX 78130, USA"
Starfish Ministry Of Texas,Christian / General,"155 MORNING CIR, BOERNE, TX 78006-8265",,,no,"no confident match (wrong state). top result: ""Starfish Orphan Ministry"" — 1000 Broadway St, Paducah, KY 42001, USA"
Marigold Church,,"2126 SANDY BND, SAN ANTONIO, TX 78264-4653",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Mary Mother of the Church"" — 311 Seascape Dr, San Antonio, TX 78251, USA"
Pave The Way For The Lord Ministries,Christian / General,"300 MONTICELLO CT, SAN ANTONIO, TX 78223-2084",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""WORD WAY Ministries International"" — 1923 Lockhill Selma Rd #118-120, San Antonio, TX 78213, USA"
Metro Church Sa Inc,,"20784 BLUEHILL PASS, HELOTES, TX 78023-3318",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""MetaChurch Helotes"" — 12132 Leslie Rd, Helotes, TX 78023, USA"
Center Cross Ministries International,Christian / General,"2615 ROGERS CIR, SAN ANTONIO, TX 78258-4605",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Ministry of the Third Cross"" — 222 S Comal St, San Antonio, TX 78207, USA"
Newhope Ministries Of Texas,Christian / General,"PO BOX 769398, SAN ANTONIO, TX 78245-9343",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""New Hope San Antonio"" — 6331 Robin Forest, San Antonio, TX 78239, USA"
Restoration Power Ministries,Christian / General,"3101 CAMERON RIV, SCHERTZ, TX 78108-2366",,,no,"no Places results for: Restoration Power Ministries, SCHERTZ, TX"
All Nations Worship Assembly Of San Antonio,,"8235 VICAR, SAN ANTONIO, TX 78218-1549",(210) 653-2270,http://onnurisa.com/,yes,"All Nations Church - San Antonio — 1250 Holbrook Rd, San Antonio, TX 78218, USA"
D Michael Copeland Ministries Inc,Christian / General,"8700 FOURWINDS DR, WINDCREST, TX 78239-1917",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Claudette Copeland Ministries"" — 8700 Fourwinds Dr, San Antonio, TX 78239, USA"
Church On The Dirt Inc,,"1110 CRYSTAL SPG, SAN ANTONIO, TX 78258-6909",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Church Unlimited - Stone Oak"" — 24610 US-281, San Antonio, TX 78258, USA"
360 Inner City Church - San Antonio Tx,,"4511 SHAY CIR, SAN ANTONIO, TX 78251-3740",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""CityChurch San Antonio"" — 9431 Bandera Rd, San Antonio, TX 78250, USA"
Afaayo Africa Ministries Inc,Christian / General,"PO BOX 781044, SAN ANTONIO, TX 78278-1044",(832) 293-1270,https://afaayoafrica.org/contact-us/,yes,"Afaayo Africa Ministries — 102 Woodall Dr, Georgetown, TX 78628, USA"
New Family Iglesia Inc,,"9708 MARBACH PASS, SAN ANTONIO, TX 78245-4719",(210) 544-0837,https://www.newfamilyiglesia.org/,yes,"New Family Iglesia — 5714 Callaghan Rd, San Antonio, TX 78228, USA"
Impact Family Church Of New Braunfels Inc,,"17460 IH 35 NORTH SUITE 430 BOX 422, SCHERTZ, TX 78154-1462",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""Impact Church"" — 8453 E FM 1518 North, Schertz, TX 78154, USA"
Reclaim Church San Antonio,,"47 SILVERHORN DR, SAN ANTONIO, TX 78216-7888",,https://reclaimsanantonio.com/,yes,"Reclaim Church — 1123 Patricia Dr, San Antonio, TX 78213, USA"
Friends Of Dolph Briscoe Prison Ministry Inc,Christian / General,"4403 BAYBERRY ROW, SAN ANTONIO, TX 78249-2089",,,no,"no Places results for: Friends Of Dolph Briscoe Prison Ministry Inc, SAN ANTONIO, TX"
Mission Of Mercy Outreach Church Inc,,"PO BOX 830215, SAN ANTONIO, TX 78283-0215",,,no,"no confident match (name similarity 0.29 < 0.5). top result: ""Mercy Church San Antonio"" — 8311 S Zarzamora St, San Antonio, TX 78224, USA"
Love Abides Ministry,Christian / General,"7830 MOUNTAIN FRST, SAN ANTONIO, TX 78239-3211",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Greater Love"" — 10942 Wye Dr #200, San Antonio, TX 78217, USA"
Grateful Hearts Ministry,Christian / General,"25951 MAHOGONY TRL, SAN ANTONIO, TX 78255-3445",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Hearts in Healing"" — 204 Bobcat Bend, Shavano Park, TX 78231, USA"
Communion In The Garden Church Inc,,"14 FABRA OAKS RD, BOERNE, TX 78006-7901",,https://www.thegardensa.org/,yes,"The Garden Church — 9650 Huebner Rd, San Antonio, TX 78240, USA"
First Century Ministry Alliance,Christian / General,"7113 WILD COYOTE LN, BOERNE, TX 78015-2107",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""nineteen:ten church"" — 130 Sisterdale Rd, Boerne, TX 78006, USA"
Reflection International Ministries,Christian / General,"1525 W BRIDGE ST, NEW BRAUNFELS, TX 78130-6207",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""New Reflection Church International"" — 305 Wells Fargo Dr Suite A5, Houston, TX 77090, USA"
Providence Reformed Baptist Church,Baptist,"214 LONG COVE DR, CIBOLO, TX 78108-3329",(210) 201-5546,http://prbctx.com/,yes,"Providence Reformed Baptist Church — 214 Long Cove Dr, Cibolo, TX 78108, USA"
Outer West Community Church Inc,,"12280 ALAMO RANCH PKWY, SAN ANTONIO, TX 78253-6677",(210) 807-5400,http://outerwest.org/,yes,"Outer West Community Church — 12280 Alamo Ranch Pkwy, San Antonio, TX 78253, USA"
The City Of God Christian Fellowship Inc,Christian / General,"2622 KERRYBROOK CT APT 104E, SAN ANTONIO, TX 78230-4501",,,no,"no confident match (name similarity 0.33 < 0.5). top result: ""City of God SA"" — 622 Lanark Dr, San Antonio, TX 78218, USA"
Grace Redemption Community Church Inc,,"322 MENLO BLVD, SAN ANTONIO, TX 78223-2412",(210) 222-2030,https://gccsatx.com/,yes,"Grace Community Church — 311 Hedges St, San Antonio, TX 78203, USA"
Moriah Church,,"166 MAVERICK, NEW BRAUNFELS, TX 78132-2414",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Mt Moriah Christian Fellowship"" — 839 Sewanee St, San Antonio, TX 78210, USA"
La Vernia Primitive Baptist Church,Baptist,"115 PENNS WAY, SAN ANTONIO, TX 78231-1400",(210) 558-3456,https://www.bethanypbc.church/,yes,"Bethany Primitive Baptist Church — 14203 Babcock Rd, San Antonio, TX 78249, USA"
Garden Church Of New Braunfels,,"23 LA MESA DR, NEW BRAUNFELS, TX 78130-6617",,http://www.gardenchurchnb.com/,yes,"The Garden Church — 220 FM1863, New Braunfels, TX 78132, USA"
Mary Mother Of The Church Catholic Parish,Catholic,"2718 W WOODLAWN AVE, SAN ANTONIO, TX 78228-5124",(210) 395-5137,https://www.mary-our-mother.org/,yes,"Mary Mother of the Church — 311 Seascape Dr, San Antonio, TX 78251, USA"
Fresh Start Church Of San Antonio Inc,,"2419 THOUSAND OAKS DR, SAN ANTONIO, TX 78232-3206",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Fresh Start Moving Company"" — 3619 Paesanos Pkwy, San Antonio, TX 78231, USA"
Thelost-Church,,"11910 LOST MEADOWS DR, SCHERTZ, TX 78108-3816",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""Our Lady of Perpetual Help Catholic Church"" — 16075 N Evans Rd, Selma, TX 78154, USA"
Landonor Youth Ministries Inc,Christian / General,"215 W BANDERA RD STE 114 PMB 141, BOERNE, TX 78006-2842",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Living Hope Church"" — 603 Frey St, Boerne, TX 78006, USA"
Windsong Christian Center Umc,Christian / General,"12099 ROBERT GLENN, SAN ANTONIO, TX 78252-0000",(210) 622-3376,,yes,"Windsong Christian Center UMC — 12099 Robert Glenn Rd, San Antonio, TX 78252, USA"
Medical Ministry International Us,Christian / General,"20079 STONE OAK PARKWAY STE 1105-19, SAN ANTONIO, TX 78258-6943",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""MMI/IR"" — 4100 E Piedras Dr, San Antonio, TX 78228, USA"
Lets Talk Jesus Ministry,Christian / General,"6927 WATERFALL PASS, CONVERSE, TX 78109-3445",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Not Just for Sunday"" — 10115 Outlaw Bend, Converse, TX 78109, USA"
Mas Vida Iglesia Cristiana,,"2506 STRATFORD CT, SAN ANTONIO, TX 78223-2246",,https://masvidasa.com/,yes,"MÁS VIDA IGLESIA CRISTIANA — 2143 S WW White Rd, San Antonio, TX 78222, USA"
Abundant Grace Baptist Church And Ministries Inc,Baptist,"7515 RUSTIC TRL, SAN ANTONIO, TX 78244-2410",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Abundant Life Church of God"" — 8759 Grissom Rd, San Antonio, TX 78251, USA"
Rescue Point Church,,"8522 WINCHESTER WAY, SAN ANTONIO, TX 78254-1862",,http://rescuepoint.church/,yes,"Rescue Point Church — 6820 Ingram Rd, San Antonio, TX 78238, USA"
Legacy Of Grace Ministries Inc,Christian / General,"PO BOX 790631, SAN ANTONIO, TX 78279-0631",,,yes,"Legacy Of Grace Ministries — 7795 Mainland Dr Ste 107, San Antonio, TX 78250, USA"
Iglesia Ciudad De Dios Luz Y Esperanza,,"7911 GATE BRG, SELMA, TX 78154-3882",,,no,"no confident match (name similarity 0.45 < 0.5). top result: ""Iglesia de Dios Pentecostal M.I. Luz de Esperanza 2"" — 40303 FM 1488, Hempstead, TX 77445, USA"
Jason Sides Ministries,Christian / General,"6633 WALZEM RD, SAN ANTONIO, TX 78239-3612",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Christian World Ministries"" — 6633 Walzem Rd, San Antonio, TX 78239, USA"
Lead Like Jesus Ministries,Christian / General,"1606 BRAEBURN BND, SAN ANTONIO, TX 78258-4511",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""His Life Ministries"" — 1307 Blanco Woods, San Antonio, TX 78248, USA"
We Will Do You Good Ministries,Christian / General,"3023 MARTIN LUTHER KING DR, SAN ANTONIO, TX 78220-3143",,,no,"no confident match (name similarity 0.14 < 0.5). top result: ""The Way Ministries"" — 319 E Mulberry Ave, San Antonio, TX 78212, USA"
Hop Ministry House Of Prayer Ministry,Christian / General,"6323 HIGBEE ML, SAN ANTONIO, TX 78247-6205",(210) 224-5265,,yes,"House of Prayer Christian Ministry — 317 Gorman, San Antonio, TX 78202, USA"
Disciple Community Church,,"10650 CULEBRA RD STE 104, SAN ANTONIO, TX 78251-4950",(210) 570-7653,https://dccsanantonio.com/,yes,"Disciple Community Church — 10619 Westover Hills Blvd, San Antonio, TX 78251, USA"
3 Bird Ministries,Christian / General,"43 CRAVEY RD, BOERNE, TX 78006-7726",(210) 382-0870,http://3birdacres.org/,yes,"3 Bird Acres — 43-101 Cravey Rd, Boerne, TX 78006, USA"
Checotah Ministries,Christian / General,"13710 FRENCH OAKS, HELOTES, TX 78023-4582",(210) 328-0376,https://www.checotahministries.org/,yes,"Checotah Ministries — 5620 Mount Helen Dr, San Antonio, TX 78251, USA"
Real Word Ministries,Christian / General,"PO BOX 761722, SAN ANTONIO, TX 78245-6722",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""WORD WAY Ministries International"" — 1923 Lockhill Selma Rd #118-120, San Antonio, TX 78213, USA"
Emmaunel Pentecoatal Christian Ministries,Christian / General,"1423 RIVAS ST, SAN ANTONIO, TX 78207-1352",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Emmanuel Pentecostal Church Of God In Christ"" — 222 Spriggsdale Ave, San Antonio, TX 78220, USA"
Kyle And Lindsay Ministries,Christian / General,"2654 RED BUD WAY, NEW BRAUNFELS, TX 78132-4283",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Kyle Family Therapy LLC"" — 1289 E Common St, New Braunfels, TX 78130, USA"
I Am Channels Of Truth Ministry Inc,Christian / General,"8930 WOODLAND PKWY, BOERNE, TX 78015-6532",,,no,"no confident match (name similarity 0.25 < 0.5). top result: ""Free By The Truth Ministry"" — 1119 Churing Dr, San Antonio, TX 78210, USA"
Race For Life Ministries,Christian / General,"8507 PEGASUS DR, SELMA, TX 78154-3412",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Prophetic Life Ministry"" — 18303 Cabin Rd, San Antonio, TX 78258, USA"
Fountain Of Truth Church San Antonio,,"15002 TRADESMAN DRIVE SUITE 103, SAN ANTONIO, TX 78249-1375",,,yes,"Fountain of Truth Church San Antonio — 15002 Tradesman Dr, San Antonio, TX 78249, USA"
Dingil Mariyam Ethiopian Orthodox Tewahedo Church In San Antonio,Orthodox,"6243 LOWRIE, SAN ANTONIO, TX 78239-4408",(773) 931-4570,,yes,"Debre Genet Kidist Dingil Mariyam Ethiopian Orthodox Tewahedo Church San Antonio — 5400 Callaghan Rd, San Antonio, TX 78228, USA"
Pursuit Church Sa,,"27207 STARRY MOUNTAIN ST, SAN ANTONIO, TX 78260-1830",(830) 350-5516,https://pursuitchurchsa.com/,yes,"Pursuit Church SA — 4337 Vance Jackson Rd Ste 100, 102, San Antonio, TX 78230, USA"
St Jose Luis Sanchez Del Rio Catholic Church,Catholic,"21140 GATHERING OAK, SAN ANTONIO, TX 78260-3196",,,no,"no confident match (name similarity 0.31 < 0.5). top result: ""St. José Sánchez del Río Catholic Church"" — 21140 Gathering Oak, San Antonio, TX 78260, USA"
Local Church San Antonio,,"12138 DAWSON CIR, SAN ANTONIO, TX 78253-6395",(210) 487-9723,https://localchurch.life/,yes,"Local Church San Antonio — 7530 Bandera Rd #140, San Antonio, TX 78238, USA"
Queens Of Valor Ministry,Christian / General,"11335 MORINO PARK, SAN ANTONIO, TX 78249-4276",(210) 243-6849,https://www.queensofvalorministry.org/contact-us,yes,"Queens of Valor Ministry — 11335 Morino Park, San Antonio, TX 78249, USA"
Light Of The World Ministry Inc,Christian / General,"4606 TAMARON PARK, SAN ANTONIO, TX 78253-5413",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""The Light of the World Church"" — 5710 I-10, San Antonio, TX 78201, USA"
Home Church San Antonio,,"11215 OCATE, HELOTES, TX 78023-4187",(210) 201-7087,https://www.homechurchsa.com/,yes,"Home Church San Antonio — 16148 Bandera Rd, Helotes, TX 78023, USA"
Congregation Shalom Of San Antonio,,"PO BOX 700187, SAN ANTONIO, TX 78270-0187",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Congregation Rodfei Sholom"" — 3003 Sholom Dr, San Antonio, TX 78230, USA"
Season Church Inc,,"2386 DOVE CROSSING DR, NEW BRAUNFELS, TX 78130-3070",(210) 452-4097,https://seasonchurch.org/,yes,"Season Church — 410 W Coll St, New Braunfels, TX 78130, USA"
Reflection Of Christ Ministry,Christian / General,"PO BOX 1222, BOERNE, TX 78006-1222",(346) 550-2295,https://www.reflectionofchrist.org/,yes,"Reflection of Christ Ministries — 4740 Spring Cypress Rd D, Spring, TX 77379, USA"
Lovenaction Ministries,Christian / General,"716 POTOMAC, SAN ANTONIO, TX 78202-3057",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Love in Action | Amor en Acción"" — 614 Chalmers Ave, San Antonio, TX 78214, USA"
Gifts Of The Spirit Ministry Inc,Christian / General,"13042 GROVE PT, SAN ANTONIO, TX 78253-5755",,,no,"no confident match (name similarity 0.20 < 0.5). top result: ""Gifts of Faith"" — 6301 Northwest Loop 410, San Antonio, TX 78238, USA"
Alamo Community Church Downtown,,"729 E WOODLAWN AVE, SAN ANTONIO, TX 78212-3136",,,no,"no confident match (name similarity 0.40 < 0.5). top result: ""Alamo City Church"" — 6434 N Interstate 35, San Antonio, TX 78218, USA"
El Camino Christian Church Tx Inc,Christian / General,"8118 TEZEL RD, SAN ANTONIO, TX 78250-3032",,,no,"no confident match (name similarity 0.44 < 0.5). top result: ""El Camino Bible Church, San Antonio, TX"" — 5719 Mobud St, San Antonio, TX 78238, USA"
Redeemed Fellowship Of New Braunfels,Christian / General,"803 MCGAR ST, NEW BRAUNFELS, TX 78130-6256",,,no,"no confident match (name similarity 0.17 < 0.5). top result: ""Freedom Fellowship Church"" — 410 Oak Run Point, New Braunfels, TX 78132, USA"
Raw Ministries,Christian / General,"727A JOHNS RD, BOERNE, TX 78006-3230",,,no,"no confident match (name similarity 0.00 < 0.5). top result: ""Revive House of Messiah"" — 603 Frey St, Boerne, TX 78006, USA"
